arch	circuit	vpr_revision	vpr_status	min_chan_width	critical_path_delay	pack_time	place_time	min_chan_width_route_time	crit_path_route_time	routed_wirelength	max_odin_mem	max_abc_mem	max_vpr_mem	num_pre_packed_nets	num_pre_packed_blocks	num_post_packed_nets	num_clb	num_io	num_outputs	num_memories	num_mult	error	
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cht.blif	e48d751-dirty	success	-1	1.13107	-1	-1	0.041085	-1	244	-1	-1	-1	-1	-1	83	4	47	36	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	cc.blif	e48d751-dirty	success	-1	1.34051	-1	-1	0.024299	-1	108	-1	-1	-1	-1	-1	36	2	21	20	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C7552.blif	e48d751-dirty	success	-1	5.08526	-1	-1	0.477962	-1	5969	-1	-1	-1	-1	-1	517	50	206	107	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C6288.blif	e48d751-dirty	success	-1	9.3532	-1	-1	0.385758	-1	4474	-1	-1	-1	-1	-1	478	55	32	32	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C5315.blif	e48d751-dirty	success	-1	4.26994	-1	-1	0.396191	-1	5527	-1	-1	-1	-1	-1	463	40	178	123	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C3540.blif	e48d751-dirty	success	-1	5.52596	-1	-1	0.229982	-1	3107	-1	-1	-1	-1	-1	260	34	50	22	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C2670.blif	e48d751-dirty	success	-1	3.57783	-1	-1	0.211511	-1	2294	-1	-1	-1	-1	-1	257	16	157	64	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C1908.blif	e48d751-dirty	success	-1	4.27994	-1	-1	0.100931	-1	783	-1	-1	-1	-1	-1	110	11	33	25	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C1355.blif	e48d751-dirty	success	-1	2.75252	-1	-1	0.073328	-1	566	-1	-1	-1	-1	-1	85	7	41	32	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C880.blif	e48d751-dirty	success	-1	3.71682	-1	-1	0.076139	-1	996	-1	-1	-1	-1	-1	131	12	60	26	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C499.blif	e48d751-dirty	success	-1	2.79997	-1	-1	0.072133	-1	528	-1	-1	-1	-1	-1	85	7	41	32	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C432.blif	e48d751-dirty	success	-1	4.80255	-1	-1	0.070732	-1	712	-1	-1	-1	-1	-1	106	11	36	7	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	C17.blif	e48d751-dirty	success	-1	1.19978	-1	-1	0.010203	-1	16	-1	-1	-1	-1	-1	7	1	5	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	c8.blif	e48d751-dirty	success	-1	1.45076	-1	-1	0.039138	-1	184	-1	-1	-1	-1	-1	46	3	28	18	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bw.blif	e48d751-dirty	success	-1	1.06701	-1	-1	0.046771	-1	148	-1	-1	-1	-1	-1	33	3	5	28	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bigkey.blif	e48d751-dirty	success	-1	2.42825	-1	-1	0.744365	-1	6830	-1	-1	-1	-1	-1	497	69	229	197	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	beecount.blif	e48d751-dirty	success	-1	1.14118	-1	-1	0.011673	-1	19	-1	-1	-1	-1	-1	8	1	4	4	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bbtas.blif	e48d751-dirty	success	-1	0.86411	-1	-1	0.010493	-1	7	-1	-1	-1	-1	-1	5	1	3	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bbsse.blif	e48d751-dirty	success	-1	2.46584	-1	-1	0.03729	-1	171	-1	-1	-1	-1	-1	31	4	8	7	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bbrtas.blif	e48d751-dirty	success	-1	8.60337	-1	-1	0.217446	-1	1842	-1	-1	-1	-1	-1	191	33	5	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	bbara.blif	e48d751-dirty	success	-1	1.36288	-1	-1	0.020897	-1	32	-1	-1	-1	-1	-1	14	2	5	2	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	b12.blif	e48d751-dirty	success	-1	1.57877	-1	-1	0.064719	-1	71	-1	-1	-1	-1	-1	27	3	15	9	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	b9.blif	e48d751-dirty	success	-1	1.76238	-1	-1	0.067037	-1	245	-1	-1	-1	-1	-1	62	4	41	21	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	b1.blif	e48d751-dirty	success	-1	0.854622	-1	-1	0.010657	-1	11	-1	-1	-1	-1	-1	6	1	3	4	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex7.blif	e48d751-dirty	success	-1	2.26599	-1	-1	0.068686	-1	549	-1	-1	-1	-1	-1	95	7	49	37	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex6.blif	e48d751-dirty	success	-1	2.67103	-1	-1	0.241921	-1	2262	-1	-1	-1	-1	-1	264	22	135	99	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex5.blif	e48d751-dirty	success	-1	3.13525	-1	-1	0.301359	-1	3736	-1	-1	-1	-1	-1	316	38	114	88	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex4.blif	e48d751-dirty	success	-1	4.53594	-1	-1	0.790162	-1	11265	-1	-1	-1	-1	-1	582	97	9	19	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex3.blif	e48d751-dirty	success	-1	4.61531	-1	-1	0.561396	-1	7665	-1	-1	-1	-1	-1	479	73	54	50	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex2.blif	e48d751-dirty	success	-1	5.21678	-1	-1	1.27128	-1	15011	-1	-1	-1	-1	-1	795	148	38	3	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	apex1.blif	e48d751-dirty	success	-1	4.17471	-1	-1	0.41606	-1	6379	-1	-1	-1	-1	-1	418	60	45	45	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	alu4.blif	e48d751-dirty	success	-1	4.69493	-1	-1	0.719374	-1	7114	-1	-1	-1	-1	-1	552	118	14	8	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	alu2.blif	e48d751-dirty	success	-1	4.48835	-1	-1	0.09847	-1	698	-1	-1	-1	-1	-1	94	15	10	6	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	9symml.blif	e48d751-dirty	success	-1	2.59468	-1	-1	0.038762	-1	164	-1	-1	-1	-1	-1	24	5	9	1	0	0		
k6_N10_I40_Fi6_L4_frac0_ff1_22nm_2D.xml	9sym.blif	e48d751-dirty	success	-1	2.80998	-1	-1	0.062418	-1	236	-1	-1	-1	-1	-1	34	8	9	1	0	0		
